"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Carter L.J.; Dennis S.; Allen K.; McKenna P.; Chen X.; Daniell T.J.; Evans B.; Guest J.S.; Guo H.; Kirk S.; Zhu Y.-G.; Anik A.R.; Zuhra N.; Banwart S.A.","Carter, Laura J. (8978107700); Dennis, Sarah (58898220900); Allen, Katie (57222235510); McKenna, Patrick (57200826682); Chen, Xiaohui (59640933300); Daniell, Tim J. (7004936211); Evans, Barbara (57199313235); Guest, Jeremy S. (24171237900); Guo, Hongyan (7404404180); Kirk, Stuart (58897623100); Zhu, Yong-Guan (7406073704); Anik, Asif Reza (55385916700); Zuhra, Naqshe (57217043894); Banwart, Steven A. (7004573474)","8978107700; 58898220900; 57222235510; 57200826682; 59640933300; 7004936211; 57199313235; 24171237900; 7404404180; 58897623100; 7406073704; 55385916700; 57217043894; 7004573474","Mitigating Contaminant-Driven Risks for the Safe Expansion of the Agricultural─Sanitation Circular Economy in an Urbanizing World","2024","ACS ES and T Water","4","4","","1166","1176","10","3","10.1021/acsestwater.3c00803","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185593784&doi=10.1021%2facsestwater.3c00803&partnerID=40&md5=bf147dd82b68db7b29966000e3d4212e","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85185593784"
"Gorelick S.M.; Evans B.; Remson I.","Gorelick, Steven M. (7006043417); Evans, Barbara (57199313235); Remson, Irwin (6701592052)","7006043417; 57199313235; 6701592052","Reply [to “Comment On ‘Identifying Sources of Groundwater Pollution: An Optimization Approach’ by Steven M. Gorelick, Barbara Evans, and Irwin Remson”]","1984","Water Resources Research","20","6","","745","745","0","1","10.1029/WR020i006p00745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944834731&doi=10.1029%2fWR020i006p00745&partnerID=40&md5=e5fc9372015a86e21ae38cc1f5cb1d5c","Letter","Final","","Scopus","2-s2.0-84944834731"
"Cronk R.; Brocklehurst C.; Evans B.; Rodriguez L.G.; Lantagne D.; Mcbroom-Fitterer C.; Momanyi E.; Nyarko K.; Scharp C.","Cronk, Ryan (35766082400); Brocklehurst, Clarissa (35797978100); Evans, Barbara (57199313235); Rodriguez, Laura Gomez (59334218300); Lantagne, Daniele (24766009500); Mcbroom-Fitterer, Cameron (59333813700); Momanyi, Eric (59334348100); Nyarko, Kwabena (16402486400); Scharp, Cecilia (57193564488)","35766082400; 35797978100; 57199313235; 59334218300; 24766009500; 59333813700; 59334348100; 16402486400; 57193564488","Missing in action: The UN Water Action Agenda needs an overhauled commitment-setting process","2024","PLOS Water","3","7 July","e0000251","","","","0","10.1371/journal.pwat.0000251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204372277&doi=10.1371%2fjournal.pwat.0000251&partnerID=40&md5=3385916eb2a782065ff3c62c7c722a6a","Note","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85204372277"
"Evans B.; Howard G.","Evans, Barbara (57199313235); Howard, Guy (7202022099)","57199313235; 7202022099","Editorial: The future of academic publishing in achieving sustainable development goal 6","2019","Journal of Water Sanitation and Hygiene for Development","9","4","","v","vii","","0","10.2166/washdev.2019.000","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078774281&doi=10.2166%2fwashdev.2019.000&partnerID=40&md5=5c17eb77c517d72607b3f79abe267fe9","Editorial","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85078774281"
"Saywell D.; Evans B.","Saywell, Darren (39862043600); Evans, Barbara (57199313235)","39862043600; 57199313235","Sanitation 21: An initiative to support urban sanitation planning","2006","Water 21","","DEC.","","44","46","2","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845589263&partnerID=40&md5=0bf3682f4998ad76256c8a96f9dc4620","Article","Final","","Scopus","2-s2.0-33845589263"
"Kennedy-Walker R.; Holderness T.; Alderson D.; Evans B.; Barr S.","Kennedy-Walker, Ruth (55981877400); Holderness, Tomas (55383569100); Alderson, David (57214533081); Evans, Barbara (57199313235); Barr, Stuart (7202693290)","55981877400; 55383569100; 57214533081; 57199313235; 7202693290","Network modelling for road-based faecal sludge management","2014","Proceedings of the Institution of Civil Engineers: Municipal Engineer","167","3","","157","165","8","19","10.1680/muen.13.00021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913526034&doi=10.1680%2fmuen.13.00021&partnerID=40&md5=0590c60901797aea4391b3e6404b2a45","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84913526034"
"Geere J.-A.; Bartram J.; Bates L.; Danquah L.; Evans B.; Fisher M.B.; Groce N.; Majuru B.; Mokoena M.M.; Mukhola M.S.; Nguyen-Viet H.; Duc P.P.; Williams A.R.; Schmidt W.-P.; Hunter P.R.","Geere, Jo-Anne (23491742600); Bartram, Jamie (6603696131); Bates, Laura (57533448700); Danquah, Leslie (57218440418); Evans, Barbara (57199313235); Fisher, Michael B. (55466325000); Groce, Nora (57204340273); Majuru, Batsirai (36657365200); Mokoena, Michael M. (36731344200); Mukhola, Murembiwa S. (55985641300); Nguyen-Viet, Hung (6507427267); Duc, Phuc Pham (59157959700); Williams, Ashley Rhoderick (56834892700); Schmidt, Wolf-Peter (55391830600); Hunter, Paul R. (17135089100)","23491742600; 6603696131; 57533448700; 57218440418; 57199313235; 55466325000; 57204340273; 36657365200; 36731344200; 55985641300; 6507427267; 59157959700; 56834892700; 55391830600; 17135089100","Carrying water may be a major contributor to disability from musculoskeletal disorders in low income countries: A cross-sectional survey in South Africa, Ghana and Vietnam","2018","Journal of Global Health","8","1","010406","","","","68","10.7189/jogh.08.010406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045370124&doi=10.7189%2fjogh.08.010406&partnerID=40&md5=4afcac35dbeb80643b536d8fec60898d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85045370124"
"Balasubramanya S.; Evans B.; Ahmed R.; Habib A.; Asad N.S.M.; Vuong L.; Rahman M.; Hasan M.; Dey D.; Camargo-Valero M.","Balasubramanya, Soumya (55215445900); Evans, Barbara (57199313235); Ahmed, Rizwan (38662322400); Habib, Ahasan (57213632441); Asad, N.S.M. (57191284342); Vuong, Luan (57191280271); Rahman, Mominur (59041365700); Hasan, Mahmudul (57213529660); Dey, Digbijoy (57104631800); Camargo-Valero, Miller (16642000800)","55215445900; 57199313235; 38662322400; 57213632441; 57191284342; 57191280271; 59041365700; 57213529660; 57104631800; 16642000800","Pump it up: Making single-pit emptying safer in rural Bangladesh","2016","Journal of Water Sanitation and Hygiene for Development","6","3","","456","464","8","14","10.2166/washdev.2016.049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988637614&doi=10.2166%2fwashdev.2016.049&partnerID=40&md5=5b3fac9c6215434996ac8ac2a4203fb8","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84988637614"
"Akpeimeh G.F.; Fletcher L.A.; Evans B.E.; Ibanga I.E.","Akpeimeh, G.F. (57208050838); Fletcher, L.A. (7101843418); Evans, B.E. (57199313235); Ibanga, I.E. (57203816737)","57208050838; 7101843418; 57199313235; 57203816737","Quantitative Microbial Risk Assessment (QMRA) of Workers Exposure to Bioaerosols at MSW Open Dumpsites","2021","Risk Analysis","41","10","","1911","1924","13","8","10.1111/risa.13670","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098527508&doi=10.1111%2frisa.13670&partnerID=40&md5=e89d8906e49086329abc66a47e7bf21c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85098527508"
"Sample E.D.; Evans B.E.; Camargo-Valero M.A.; Wright N.G.; Leton T.G.","Sample, E.D. (57191284016); Evans, B.E. (57199313235); Camargo-Valero, M.A. (16642000800); Wright, N.G. (7201532106); Leton, T.G. (6506920314)","57191284016; 57199313235; 16642000800; 7201532106; 6506920314","Understanding the drivers of sanitation behaviour in riverine communities of Niger Delta, Nigeria: The case of Odi and Kaiama communities","2016","Journal of Water Sanitation and Hygiene for Development","6","3","","491","499","8","7","10.2166/washdev.2016.050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988672421&doi=10.2166%2fwashdev.2016.050&partnerID=40&md5=b400e5b83fb8faf1a29c9d794254a87d","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-84988672421"
"Bartram J.; Evans B.; Hantke-Domas M.; Howard G.; Hutton G.; von Sperling M.","Bartram, Jamie (6603696131); Evans, Barbara (57199313235); Hantke-Domas, Michael (8899533000); Howard, Guy (7202022099); Hutton, Guy (7003880733); von Sperling, Marcos (7004116660)","6603696131; 57199313235; 8899533000; 7202022099; 7003880733; 7004116660","Editorial","2011","Journal of Water Sanitation and Hygiene for Development","1","1","","1","2","1","0","10.2166/washdev.2011.0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883019086&doi=10.2166%2fwashdev.2011.0001&partnerID=40&md5=01aa8a94c52bf8176a0d122ba9261a61","Editorial","Final","","Scopus","2-s2.0-84883019086"
"Purshouse H.; Roxburgh N.; Javorszky M.; Sleigh A.; Kimani D.; Evans B.","Purshouse, Heather (57217501048); Roxburgh, Nicholas (57195130148); Javorszky, Matthias (57195132307); Sleigh, Andrew (57266098300); Kimani, David (57194218937); Evans, Barbara (57199313235)","57217501048; 57195130148; 57195132307; 57266098300; 57194218937; 57199313235","Effects of water source accessibility and reliability improvements on water consumption in eastern Nairobi","2017","Waterlines","36","3","","205","215","10","6","10.3362/1756-3488.17-00003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025657045&doi=10.3362%2f1756-3488.17-00003&partnerID=40&md5=a9dc87ccd20dcf4a4d3000b57ce50c59","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85025657045"
