"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Booth W.; Beato B.; Noakes C.; Fletcher L.; Sleigh A.; Tomlinson N.","Booth, William (16030172600); Beato, Blanca (55565162200); Noakes, Catherine (6603481396); Fletcher, Louise (7101843418); Sleigh, Andrew (57266098300); Tomlinson, Nigel (16319803800)","16030172600; 55565162200; 6603481396; 7101843418; 57266098300; 16319803800","Characterisation of the protection provided by the ventilation strategy in hospital isolation rooms","2009","9th International Conference and Exhibition - Healthy Buildings 2009, HB 2009","","","","","","","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872665390&partnerID=40&md5=96ff2300bd0619232cb159b03337005d","Conference paper","Final","","Scopus","2-s2.0-84872665390"
"Horan N.J.; Fletcher L.; Betmal S.M.; Wilks S.A.; Keevil C.W.","Horan, N.J. (7003337260); Fletcher, L. (7101843418); Betmal, S.M. (6503933987); Wilks, S.A. (9732750300); Keevil, C.W. (7004194797)","7003337260; 7101843418; 6503933987; 9732750300; 7004194797","Die-off of enteric bacterial pathogens during mesophilic anaerobic digestion","2004","Water Research","38","5","","1113","1120","7","92","10.1016/j.watres.2003.12.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242295331&doi=10.1016%2fj.watres.2003.12.004&partnerID=40&md5=ab41444099c401805f9afac5fc0dfc46","Article","Final","","Scopus","2-s2.0-1242295331"
"Vernon J.J.; Lancaster P.E.; Black E.V.I.; Devine D.A.; Fletcher L.; Wood D.J.; Nattress B.R.","Vernon, J.J. (59275059100); Lancaster, P.E. (54408938300); Black, E.V.I. (57223156636); Devine, D.A. (7101713132); Fletcher, L. (7101843418); Wood, D.J. (57208540189); Nattress, B.R. (6603634931)","59275059100; 54408938300; 57223156636; 7101713132; 7101843418; 57208540189; 6603634931","Increased Handpiece Speeds without Air Coolant: Aerosols and Thermal Impact","2023","Journal of Dental Research","102","1","","53","60","7","7","10.1177/00220345221123253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139388359&doi=10.1177%2f00220345221123253&partnerID=40&md5=b23e241f22a0923ca1c935a88b46d103","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85139388359"
"Ekpo U.; Ross A.B.; Camargo-Valero M.A.; Fletcher L.A.","Ekpo, U. (55848621700); Ross, A.B. (7402567700); Camargo-Valero, M.A. (16642000800); Fletcher, L.A. (7101843418)","55848621700; 7402567700; 16642000800; 7101843418","Influence of pH on hydrothermal treatment of swine manure: Impact on extraction of nitrogen and phosphorus in process water","2016","Bioresource Technology","214","","","637","644","7","182","10.1016/j.biortech.2016.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967157532&doi=10.1016%2fj.biortech.2016.05.012&partnerID=40&md5=611d6579c213e17f4c739f88f9c64de9","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84967157532"
"Parmar K.R.; Brown A.E.; Hammerton J.M.; Camargo-Valero M.A.; Fletcher L.A.; Ross A.B.","Parmar, Kiran R. (57188862609); Brown, Aaron E. (57207946050); Hammerton, James M. (57202574683); Camargo-Valero, Miller Alonso (16642000800); Fletcher, Louise A. (7101843418); Ross, Andrew B. (7402567700)","57188862609; 57207946050; 57202574683; 16642000800; 7101843418; 7402567700","Co-Processing Lignocellulosic Biomass and Sewage Digestate by Hydrothermal Carbonisation: Influence of Blending on Product Quality","2022","Energies","15","4","1418","","","","21","10.3390/en15041418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124871332&doi=10.3390%2fen15041418&partnerID=40&md5=a3ba5e2ff2d4fdd6b84cb40ba9a44ef8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85124871332"
"Balasubramanya S.; Evans B.; Hardy R.; Ahmed R.; Habib A.; Asad N.S.M.; Rahman M.; Hasan M.; Dey D.; Fletcher L.; Camargo-Valero M.A.; Rao K.C.; Fernando S.","Balasubramanya, Soumya (55215445900); Evans, Barbara (57199313235); Hardy, Richard (57193704517); Ahmed, Rizwan (38662322400); Habib, Ahasan (57213632441); Asad, N.S.M. (57191284342); Rahman, Mominur (59041365700); Hasan, M. (57213529660); Dey, Digbijoy (57104631800); Fletcher, Louise (7101843418); Camargo-Valero, Miller Alonso (16642000800); Rao, Krishna Chaitanya (56890164500); Fernando, Sudarshana (57193697996)","55215445900; 57199313235; 57193704517; 38662322400; 57213632441; 57191284342; 59041365700; 57213529660; 57104631800; 7101843418; 16642000800; 56890164500; 57193697996","Towards sustainable sanitation management: Establishing the costs and willingness to pay for emptying and transporting sludge in rural districts with high rates of access to latrines","2017","PLoS ONE","12","3","e0171735","","","","23","10.1371/journal.pone.0171735","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016057050&doi=10.1371%2fjournal.pone.0171735&partnerID=40&md5=0151e54f3e861e9a9df76be6039558e2","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85016057050"
"Ibanga I.E.; Fletcher L.A.; Noakes C.J.; King M.F.; Steinberg D.","Ibanga, I.E. (57203816737); Fletcher, L.A. (7101843418); Noakes, C.J. (6603481396); King, M.F. (55383157200); Steinberg, D. (57203820878)","57203816737; 7101843418; 6603481396; 55383157200; 57203820878","Pilot-scale biofiltration at a materials recovery facility: The impact on bioaerosol control","2018","Waste Management","80","","","154","167","13","24","10.1016/j.wasman.2018.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053065485&doi=10.1016%2fj.wasman.2018.09.010&partnerID=40&md5=34ee42f50c40360fd8fc0e3dafed6cdd","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85053065485"
"Takaya C.A.; Parmar K.R.; Fletcher L.A.; Ross A.B.","Takaya, Chibi A. (57094946800); Parmar, Kiran R. (57188862609); Fletcher, Louise A. (7101843418); Ross, Andrew B. (7402567700)","57094946800; 57188862609; 7101843418; 7402567700","Biomass-derived carbonaceous adsorbents for trapping ammonia","2019","Agriculture (Switzerland)","9","1","16","","","","35","10.3390/agriculture9010016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060012953&doi=10.3390%2fagriculture9010016&partnerID=40&md5=dbc85b0ee56300bb45a5866ef11d6f05","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85060012953"
"Takaya C.A.; Fletcher L.A.; Singh S.; Okwuosa U.C.; Ross A.B.","Takaya, C.A. (57094946800); Fletcher, L.A. (7101843418); Singh, S. (57723904200); Okwuosa, U.C. (57094962000); Ross, A.B. (7402567700)","57094946800; 7101843418; 57723904200; 57094962000; 7402567700","Recovery of phosphate with chemically modified biochars","2016","Journal of Environmental Chemical Engineering","4","1","","1156","1165","9","100","10.1016/j.jece.2016.01.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956975402&doi=10.1016%2fj.jece.2016.01.011&partnerID=40&md5=be6a47658811cfd31a5662b7e3b0f342","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84956975402"
"Quintana-Najera J.; Blacker A.J.; Fletcher L.A.; Ross A.B.","Quintana-Najera, Jessica (57221165108); Blacker, A. John (6603951393); Fletcher, Louise A. (7101843418); Ross, Andrew B. (7402567700)","57221165108; 6603951393; 7101843418; 7402567700","The effect of augmentation of biochar and hydrochar in anaerobic digestion of a model substrate","2021","Bioresource Technology","321","","124494","","","","22","10.1016/j.biortech.2020.124494","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098457544&doi=10.1016%2fj.biortech.2020.124494&partnerID=40&md5=2773a352d2818dadc8cb69e6af140e7a","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85098457544"
"Higham C.A.; López-García M.; Noakes C.; Fletcher L.","Higham, Ciara A. (58852735300); López-García, Martín (36647824200); Noakes, Catherine (6603481396); Fletcher, Louise (7101843418)","58852735300; 36647824200; 6603481396; 7101843418","Exploring the toilet plume: experimental insights into environmental contamination using a mechanically ventilated chamber","2024","18th Conference of the International Society of Indoor Air Quality and Climate, INDOOR AIR 2024 - Conference Program and Proceedings","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210802055&partnerID=40&md5=6a2332bb83fdc58d235e78716bdadbf4","Conference paper","Final","","Scopus","2-s2.0-85210802055"
"Fletcher L.A.; Chen Y.; Whitaker P.; Denton M.; Peckham D.G.; Clifton I.J.","Fletcher, Louise A. (7101843418); Chen, Yang (57192390537); Whitaker, Paul (26634614800); Denton, Miles (7103033892); Peckham, Daniel G. (7005935206); Clifton, Ian J. (35271234500)","7101843418; 57192390537; 26634614800; 7103033892; 7005935206; 35271234500","Survival of mycobacterium abscessus isolated from people with cystic fibrosis in artificially generated aerosols","2016","European Respiratory Journal","48","6","","1789","1791","2","13","10.1183/13993003.00849-2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006088593&doi=10.1183%2f13993003.00849-2016&partnerID=40&md5=c42b7b97040cf2cd256f2f241a8e7634","Letter","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85006088593"
"Petousi I.; Daskalakis G.; Fountoulakis M.S.; Lydakis D.; Fletcher L.; Stentiford E.I.; Manios T.","Petousi, I. (37031863900); Daskalakis, G. (14832189900); Fountoulakis, M.S. (58622208100); Lydakis, D. (6507191262); Fletcher, L. (7101843418); Stentiford, E.I. (6603757705); Manios, T. (6603910255)","37031863900; 14832189900; 58622208100; 6507191262; 7101843418; 6603757705; 6603910255","Effects of treated wastewater irrigation on the establishment of young grapevines","2019","Science of the Total Environment","658","","","485","492","7","62","10.1016/j.scitotenv.2018.12.065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058953535&doi=10.1016%2fj.scitotenv.2018.12.065&partnerID=40&md5=d76dc5f5a4e133cd2af7a093d820f575","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85058953535"
"Oz Yasar C.; Fletcher L.; Camargo-Valero M.A.","Oz Yasar, Cigdem (57260909300); Fletcher, Louise (7101843418); Camargo-Valero, Miller Alonso (16642000800)","57260909300; 7101843418; 16642000800","Effect of macronutrients (carbon, nitrogen, and phosphorus) on the growth of Chlamydomonas reinhardtii and nutrient recovery under different trophic conditions","2023","Environmental Science and Pollution Research","30","51","","111369","111381","12","4","10.1007/s11356-023-30231-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173936851&doi=10.1007%2fs11356-023-30231-2&partnerID=40&md5=2bb86a5fff46b100add5a7d930ee05d5","Article","Final","","Scopus","2-s2.0-85173936851"
"Hiwar W.; King M.-F.; Shuweihdi F.; Fletcher L.A.; Dancer S.J.; Noakes C.J.","Hiwar, Waseem (57217068581); King, Marco-Felipe (55383157200); Shuweihdi, Farag (55766514600); Fletcher, Louise A. (7101843418); Dancer, Stephanie J. (7003919753); Noakes, Catherine J. (6603481396)","57217068581; 55383157200; 55766514600; 7101843418; 7003919753; 6603481396","What is the relationship between indoor air quality parameters and airborne microorganisms in hospital environments? A systematic review and meta-analysis","2021","Indoor Air","31","5","","1308","1322","14","44","10.1111/ina.12846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105108136&doi=10.1111%2fina.12846&partnerID=40&md5=d1d14889cd32b9f5eeae77be06cbed17","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85105108136"
"Fletcher L.A.; Noakes C.J.; Sleigh P.A.","Fletcher, Louise A. (7101843418); Noakes, Catherine J. (6603481396); Sleigh, P. Andrew (57266098300)","7101843418; 6603481396; 57266098300","Evaluation of the performance of air cleaning and disinfection devices using an aerobiological test chamber","2009","9th International Conference and Exhibition - Healthy Buildings 2009, HB 2009","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872649274&partnerID=40&md5=4ddc534aa0aaea2e2809e91d76218611","Conference paper","Final","","Scopus","2-s2.0-84872649274"
"Takaya C.A.; Fletcher L.A.; Singh S.; Anyikude K.U.; Ross A.B.","Takaya, C.A. (57094946800); Fletcher, L.A. (7101843418); Singh, S. (57723904200); Anyikude, K.U. (57160506300); Ross, A.B. (7402567700)","57094946800; 7101843418; 57723904200; 57160506300; 7402567700","Phosphate and ammonium sorption capacity of biochar and hydrochar from different wastes","2016","Chemosphere","145","","","518","527","9","452","10.1016/j.chemosphere.2015.11.052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960173012&doi=10.1016%2fj.chemosphere.2015.11.052&partnerID=40&md5=a3d0075d5921f2ed74a64e030845c94c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84960173012"
"Hiwar W.; King M.-F.; Shuweihdi F.; Fletcher L.; Dancer S.J.; Noakes C.","Hiwar, Waseem (57217068581); King, Marco-Felipe (55383157200); Shuweihdi, Farag (55766514600); Fletcher, Louise (7101843418); Dancer, S.J. (7003919753); Noakes, Catherine (6603481396)","57217068581; 55383157200; 55766514600; 7101843418; 7003919753; 6603481396","Relationships between airborne microorganism levels and ambient air temperature and relative humidity in hospitals: A systematic review and meta-analysis","2020","16th Conference of the International Society of Indoor Air Quality and Climate: Creative and Smart Solutions for Better Built Environments, Indoor Air 2020","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101604178&partnerID=40&md5=39032cfff2f46a6f101c2d296d22e78b","Conference paper","Final","","Scopus","2-s2.0-85101604178"
"Oz C.; Fletcher L.; Camargo-Valero M.A.","Oz, C. (57260909300); Fletcher, L. (7101843418); Camargo-Valero, M.A. (16642000800)","57260909300; 7101843418; 16642000800","Optimum operational conditions for mixotrophic microalgae growth and nutrient recovery","2021","IOP Conference Series: Earth and Environmental Science","847","1","012025","","","","0","10.1088/1755-1315/847/1/012025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114988747&doi=10.1088%2f1755-1315%2f847%2f1%2f012025&partnerID=40&md5=2c6804150d60f604eca53f3e90bea926","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85114988747"
"Proctor J.; Noakes C.; Kapur N.; Fletcher L.; Clifton I.","Proctor, Jessica (57218161473); Noakes, Catherine (6603481396); Kapur, Nikil (7006646043); Fletcher, Louise (7101843418); Clifton, Ian (35271234500)","57218161473; 6603481396; 7006646043; 7101843418; 35271234500","Experimental modelling of infectious aerosols from people with cystic fibrosis","2018","15th Conference of the International Society of Indoor Air Quality and Climate, INDOOR AIR 2018","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105609214&partnerID=40&md5=4d1cb64add77db3296aa721da3b34f89","Conference paper","Final","","Scopus","2-s2.0-85105609214"
"Carslaw N.; Hathway A.; Fletcher L.; Hamilton J.; Ingham T.; Noakes C.","Carslaw, Nicola (6701766676); Hathway, Abigail (36655544000); Fletcher, Louise (7101843418); Hamilton, Jacqueline (7403705356); Ingham, Trevor (7003921815); Noakes, Catherine (6603481396)","6701766676; 36655544000; 7101843418; 7403705356; 7003921815; 6603481396","Chemical versus biological contamination indoors: Trade-offs versus win-win opportunities for improving indoor air quality","2013","Indoor Air","23","3","","173","174","1","7","10.1111/ina.12030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876740513&doi=10.1111%2fina.12030&partnerID=40&md5=68f8232b89d337d4b82ea99b389a8927","Editorial","Final","","Scopus","2-s2.0-84876740513"
"Fletcher L.A.; Gaunt L.F.; Beggs C.B.; Shepherd S.J.; Sleigh P.A.; Noakes C.J.; Kerr K.G.","Fletcher, Louise A. (7101843418); Gaunt, Lindsey F. (6701737871); Beggs, Clive B. (7004007239); Shepherd, Simon J. (7102792250); Sleigh, P. Andrew (57266098300); Noakes, Catherine J. (6603481396); Kerr, Kevin G. (19134862800)","7101843418; 6701737871; 7004007239; 7102792250; 57266098300; 6603481396; 19134862800","Bactericidal action of positive and negative ions in air","2007","BMC Microbiology","7","","32","","","","102","10.1186/1471-2180-7-32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249660104&doi=10.1186%2f1471-2180-7-32&partnerID=40&md5=81e11d25fbda8a3976b4cce61757ba78","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-34249660104"
"Fletcher L.A.; Van Der Graaf T.","Fletcher, Louise A. (7101843418); Van Der Graaf, Tim (55800938800)","7101843418; 55800938800","Do ioniser devices provide effective control of airborne microorganisms?","2011","12th International Conference on Indoor Air Quality and Climate 2011","1","","","531","537","6","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880528506&partnerID=40&md5=b0a89dc9cf5726109a27ef9cb83f34e0","Conference paper","Final","","Scopus","2-s2.0-84880528506"
"Clifton I.J.; Fletcher L.A.; Beggs C.B.; Denton M.; Conway S.P.; Peckham D.G.","Clifton, I.J. (35271234500); Fletcher, L.A. (7101843418); Beggs, C.B. (7004007239); Denton, M. (7103033892); Conway, S.P. (7101690789); Peckham, D.G. (7005935206)","35271234500; 7101843418; 7004007239; 7103033892; 7101690789; 7005935206","An aerobiological model of aerosol survival of different strains of Pseudomonas aeruginosa isolated from people with cystic fibrosis","2010","Journal of Cystic Fibrosis","9","1","","64","68","4","23","10.1016/j.jcf.2009.11.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73449125762&doi=10.1016%2fj.jcf.2009.11.004&partnerID=40&md5=8e70370dbf66a01b66c8ece1a5346722","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-73449125762"
"Beggs C.B.; Noakes C.J.; Sleigh P.A.; Fletcher L.A.; Kerr K.G.","Beggs, C.B. (7004007239); Noakes, C.J. (6603481396); Sleigh, P.A. (57266098300); Fletcher, L.A. (7101843418); Kerr, K.G. (19134862800)","7004007239; 6603481396; 57266098300; 7101843418; 19134862800","Methodology for determining the susceptibility of airborne microorganisms to irradiation by an upper-room UVGI system","2006","Journal of Aerosol Science","37","7","","885","902","17","65","10.1016/j.jaerosci.2005.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745231683&doi=10.1016%2fj.jaerosci.2005.08.002&partnerID=40&md5=7922639faa4890ad52f6228d99ee0819","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-33745231683"
"Sunar N.M.; Stewart D.I.; Fletcher L.A.; Stentiford E.I.; Ashraf M.A.","Sunar, N.M. (36192154300); Stewart, D.I. (35305889000); Fletcher, L.A. (7101843418); Stentiford, E.I. (6603757705); Ashraf, Muhammad Aqeel (36630102500)","36192154300; 35305889000; 7101843418; 6603757705; 36630102500","Rapid propidium monoazide cPCR assay for exclusive quantification of viable Salmonella spp. cells","2016","Journal of Environmental Biology","37","5","","1057","1067","10","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996548620&partnerID=40&md5=0f93ebefbba13836ab20daab93618338","Article","Final","","Scopus","2-s2.0-84996548620"
"Mortimer N.; Fletcher L.; Velis C.","Mortimer, N. (57192703096); Fletcher, L. (7101843418); Velis, C. (15020034400)","57192703096; 7101843418; 15020034400","Co-composting as a method to produce nutrient-rich compost from olive mill waste to use as a substitute for growing strawberries in the UK","2016","Acta Horticulturae","1146","","","137","142","5","1","10.17660/ActaHortic.2016.1146.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007505670&doi=10.17660%2fActaHortic.2016.1146.18&partnerID=40&md5=0a010c7c69b3c4a63b7240995765d837","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85007505670"
