"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Anderson D.M.; Birken S.A.; Bartram J.K.; Freeman M.C.","Anderson, Darcy M. (57194513307); Birken, Sarah A. (26026215100); Bartram, Jamie K. (6603696131); Freeman, Matthew C. (23099628300)","57194513307; 26026215100; 6603696131; 23099628300","Adaptation of Water, Sanitation, and Hygiene Interventions: A Model and Scoping Review of Key Concepts and Tools","2022","Frontiers in Health Services","2","","896234","","","","7","10.3389/frhs.2022.896234","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183631065&doi=10.3389%2ffrhs.2022.896234&partnerID=40&md5=66a845bb1f8c5c2d04ac93200de384e4","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85183631065"
"Bartram J.; Salas H.; Dufour A.","Bartram, J. (6603696131); Salas, H. (6603766025); Dufour, A. (7102685256)","6603696131; 6603766025; 7102685256","Viral and bacterial contamination of beaches","2019","Encyclopedia of Ocean Sciences","","","","395","404","9","0","10.1016/B978-0-12-813081-0.00059-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079083227&doi=10.1016%2fB978-0-12-813081-0.00059-8&partnerID=40&md5=686ab319cb5e7e63ad2ab021d0bb542e","Book chapter","Final","","Scopus","2-s2.0-85079083227"
"Oza H.H.; Fisher M.B.; Abebe L.; Cronk R.; McCord R.; Reuland F.; Behnke N.; Kafanikhale H.; Mofolo I.; Hoffman I.; Bartram J.","Oza, Hemali Harish (57214093932); Fisher, Michael Benjamin (55466325000); Abebe, Lydia (24066507700); Cronk, Ryan (35766082400); McCord, Ryan (57205341863); Reuland, Frances (57208709606); Behnke, Nikki (57193551829); Kafanikhale, Holystone (57208703572); Mofolo, Innocent (24173784200); Hoffman, Irving (7006682600); Bartram, Jamie (6603696131)","57214093932; 55466325000; 24066507700; 35766082400; 57205341863; 57208709606; 57193551829; 57208703572; 24173784200; 7006682600; 6603696131","Application of tools to monitor environmental conditions, identify exposures, and inform decision-making to improve infection prevention and control practices in Malawian maternity wards","2020","Environmental Monitoring and Assessment","192","2","134","","","","3","10.1007/s10661-020-8089-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078165140&doi=10.1007%2fs10661-020-8089-5&partnerID=40&md5=8e4f9a90f9697519a38db28c5b3beb8f","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85078165140"
"Howard G.; Bartram J.; Brocklehurst C.; Colford J.M., Jr.; Costa F.; Cunliffe D.; Dreibelbis R.; Eisenberg J.N.S.; Evans B.; Girones R.; Hrudey S.; Willetts J.; Wright C.Y.","Howard, Guy (7202022099); Bartram, Jamie (6603696131); Brocklehurst, Clarissa (35797978100); Colford, John M. (7004130553); Costa, Federico (55378617300); Cunliffe, David (7004500443); Dreibelbis, Robert (35366110600); Eisenberg, Joseph Neil Spindel (7102686314); Evans, Barbara (57199313235); Girones, Rosina (7003624105); Hrudey, Steve (7007062128); Willetts, Juliet (22236047100); Wright, Caradee Y. (16417972200)","7202022099; 6603696131; 35797978100; 7004130553; 55378617300; 7004500443; 35366110600; 7102686314; 57199313235; 7003624105; 7007062128; 22236047100; 16417972200","COVID-19: Urgent actions, critical reflections and future relevance of ‘WaSH’: Lessons for the current and future pandemics","2020","Journal of Water Sanitation and Hygiene for Development","10","3","","379","396","17","11","10.2166/washdev.2020.218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089772819&doi=10.2166%2fwashdev.2020.218&partnerID=40&md5=f0c4a209736e16165e5fa37c88cbf75a","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85089772819"
"Anthonj C.; Fleming L.; Godfrey S.; Ambelu A.; Bevan J.; Cronk R.; Bartram J.","Anthonj, Carmen (56674612800); Fleming, Lisa (57204114076); Godfrey, Samuel (8895796000); Ambelu, Argaw (35279317000); Bevan, Jane (57197977111); Cronk, Ryan (35766082400); Bartram, Jamie (6603696131)","56674612800; 57204114076; 8895796000; 35279317000; 57197977111; 35766082400; 6603696131","Health risk perceptions are associated with domestic use of basic water and sanitation services—evidence from rural Ethiopia","2018","International Journal of Environmental Research and Public Health","15","10","2112","","","","25","10.3390/ijerph15102112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054489287&doi=10.3390%2fijerph15102112&partnerID=40&md5=7f116a8e20c6108e5309fd481f93127b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85054489287"
"Klug T.; Cronk R.; Shields K.F.; Bartram J.","Klug, Tori (57190842615); Cronk, Ryan (35766082400); Shields, Katherine F. (55226537800); Bartram, Jamie (6603696131)","57190842615; 35766082400; 55226537800; 6603696131","A categorization of water system breakdowns: Evidence from Liberia, Nigeria, Tanzania, and Uganda","2018","Science of the Total Environment","619-620","","","1126","1132","6","38","10.1016/j.scitotenv.2017.11.183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034636146&doi=10.1016%2fj.scitotenv.2017.11.183&partnerID=40&md5=c01747ed0735e54dc792a3de613ba718","Article","Final","","Scopus","2-s2.0-85034636146"
"Drechsel P.; Bartram J.; Qadir M.; Medlicott K.O.","Drechsel, Pay (55904341200); Bartram, James (6603696131); Qadir, Manzoor (55215160300); Medlicott, Kate O. (22934654500)","55904341200; 6603696131; 55215160300; 22934654500","The challenge of supporting and monitoring safe wastewater use in agriculture in LMIC","2024","npj Clean Water","7","1","67","","","","0","10.1038/s41545-024-00364-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199443703&doi=10.1038%2fs41545-024-00364-z&partnerID=40&md5=44d91bb724b116c37c6a32a2469ee295","Note","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85199443703"
"Cronk R.; Bartram J.","Cronk, Ryan (35766082400); Bartram, Jamie (6603696131)","35766082400; 6603696131","Identifying opportunities to improve piped water continuity and water system monitoring in Honduras, Nicaragua, and Panama: Evidence from Bayesian networks and regression analysis","2018","Journal of Cleaner Production","196","","","1","10","9","17","10.1016/j.jclepro.2018.06.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049312331&doi=10.1016%2fj.jclepro.2018.06.017&partnerID=40&md5=ef3c4fb36b6729a9b2e945abaafd167c","Article","Final","","Scopus","2-s2.0-85049312331"
"Gunnarsdottir M.J.; Gardarsson S.M.; Schultz A.C.; Albrechtsen H.-J.; Hansen L.T.; Gerlach Bergkvist K.S.; Rossi P.M.; Klöve B.; Myrmel M.; Persson K.M.; Eriksson M.; Bartram J.","Gunnarsdottir, Maria J. (21833889800); Gardarsson, Sigurdur M. (6508351578); Schultz, Anna Charlotte (7202835559); Albrechtsen, Hans-Jörgen (35561135100); Hansen, Lisbeth Truelstrup (7801525549); Gerlach Bergkvist, Kim Steve (57219123867); Rossi, Pekka M. (53164743100); Klöve, Björn (6602979743); Myrmel, Mette (6602232235); Persson, Kenneth M. (57534906700); Eriksson, Magnus (57219123882); Bartram, Jamie (6603696131)","21833889800; 6508351578; 7202835559; 35561135100; 7801525549; 57219123867; 53164743100; 6602979743; 6602232235; 57534906700; 57219123882; 6603696131","Status of risk-based approach and national framework for safe drinking water in small water supplies of the Nordic water sector","2020","International Journal of Hygiene and Environmental Health","230","","113627","","","","20","10.1016/j.ijheh.2020.113627","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091393027&doi=10.1016%2fj.ijheh.2020.113627&partnerID=40&md5=6251bece6ab905b03faa9f91fc4f4ebd","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85091393027"
"MacDonald M.C.; Elliott M.; Langidrik D.; Chan T.; Saunders A.; Stewart-Koster B.; Taafaki I.J.; Bartram J.; Hadwen W.L.","MacDonald, Morgan C. (56462088200); Elliott, Mark (57189616985); Langidrik, Dustin (57217479862); Chan, Terry (7402680829); Saunders, Angela (57217479536); Stewart-Koster, Ben (18134494100); Taafaki, Irene J. (56445863800); Bartram, Jamie (6603696131); Hadwen, Wade L. (6507327364)","56462088200; 57189616985; 57217479862; 7402680829; 57217479536; 18134494100; 56445863800; 6603696131; 6507327364","Mitigating drought impacts in remote island atolls with traditional water usage behaviors and modern technology","2020","Science of the Total Environment","741","","140230","","","","15","10.1016/j.scitotenv.2020.140230","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087283166&doi=10.1016%2fj.scitotenv.2020.140230&partnerID=40&md5=0ba2d778380378b8dfa22259ba03c263","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85087283166"
"Mercer J.; Bartram J.","Mercer, J. (57210183794); Bartram, J. (6603696131)","57210183794; 6603696131","Worldwide regulatory strategies and policies for drinking water","2019","Encyclopedia of Environmental Health","","","","458","467","9","0","10.1016/B978-0-444-63951-6.00290-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079555116&doi=10.1016%2fB978-0-444-63951-6.00290-4&partnerID=40&md5=57cc7fba8c7e66763abd4811c5870df7","Book chapter","Final","","Scopus","2-s2.0-85079555116"
"Charles K.J.; Nowicki S.; Bartram J.K.","Charles, Katrina J. (9337584000); Nowicki, Saskia (57203120388); Bartram, Jamie K. (6603696131)","9337584000; 57203120388; 6603696131","A framework for monitoring the safety of water services: from measurements to security","2020","npj Clean Water","3","1","36","","","","34","10.1038/s41545-020-00083-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089743390&doi=10.1038%2fs41545-020-00083-1&partnerID=40&md5=c0062f44836a575f3da3e5da1aa55010","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85089743390"
"Crocker J.; Fuente D.; Bartram J.","Crocker, Jonny (55328328900); Fuente, David (43861101200); Bartram, Jamie (6603696131)","55328328900; 43861101200; 6603696131","Cost effectiveness of community led total sanitation in Ethiopia and Ghana","2021","International Journal of Hygiene and Environmental Health","232","","113682","","","","7","10.1016/j.ijheh.2020.113682","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098129972&doi=10.1016%2fj.ijheh.2020.113682&partnerID=40&md5=f1b7ddc4747d6241454dc8d29705257b","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85098129972"
"Behnke N.; Cronk R.; Snel M.; Moffa M.; Tu R.; Banner B.; Folz C.; Anderson D.; Macintyre A.; Stowe E.; Bartram J.","Behnke, Nikki (57193551829); Cronk, Ryan (35766082400); Snel, Marielle (12789615400); Moffa, Michelle (57195377833); Tu, Raymond (57214085060); Banner, Brandie (57220005660); Folz, Caroline (57756242600); Anderson, Darcy (57194513307); Macintyre, Alison (55851161900); Stowe, Eric (57190692759); Bartram, Jamie (6603696131)","57193551829; 35766082400; 12789615400; 57195377833; 57214085060; 57220005660; 57756242600; 57194513307; 55851161900; 57190692759; 6603696131","Improving environmental conditions for involuntarily displaced populations: Water, sanitation, and hygiene in orphanages, prisons, and refugee and idp settlements","2018","Journal of Water Sanitation and Hygiene for Development","8","4","","785","791","6","16","10.2166/washdev.2018.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058824656&doi=10.2166%2fwashdev.2018.019&partnerID=40&md5=fa3595537f5d35625705a6a5872566ce","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85058824656"
"Cronk R.; Guo A.; Folz C.; Hynes P.; Labat A.; Liang K.; Bartram J.","Cronk, Ryan (35766082400); Guo, Amy (57196065010); Folz, Caroline (57756242600); Hynes, Peter (57221110904); Labat, Ashley (57221085194); Liang, Kaida (54898489900); Bartram, Jamie (6603696131)","35766082400; 57196065010; 57756242600; 57221110904; 57221085194; 54898489900; 6603696131","Environmental conditions in maternity wards: Evidence from rural healthcare facilities in 14 low- and middle-income countries","2021","International Journal of Hygiene and Environmental Health","232","","113681","","","","4","10.1016/j.ijheh.2020.113681","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098189227&doi=10.1016%2fj.ijheh.2020.113681&partnerID=40&md5=24c988f05c1927c4c7c3014bfd443f08","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85098189227"
"Chan T.; MacDonald M.C.; Kearton A.; Elliott M.; Shields K.F.; Powell B.; Bartram J.K.; Hadwen W.L.","Chan, T. (7402680829); MacDonald, M.C. (56462088200); Kearton, A. (57192078120); Elliott, M. (57189616985); Shields, K.F. (55226537800); Powell, B. (56124530800); Bartram, J.K. (6603696131); Hadwen, W.L. (6507327364)","7402680829; 56462088200; 57192078120; 57189616985; 55226537800; 56124530800; 6603696131; 6507327364","Climate adaptation for rural water and sanitation systems in the Solomon Islands: A community scale systems model for decision support","2020","Science of the Total Environment","714","","136681","","","","11","10.1016/j.scitotenv.2020.136681","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078128242&doi=10.1016%2fj.scitotenv.2020.136681&partnerID=40&md5=559b164827ca6f1e063b9b7426611d94","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85078128242"
"Wu J.; Stewart J.R.; Sobsey M.D.; Cormency C.; Fisher M.B.; Bartram J.K.","Wu, Jianyong (55636315949); Stewart, Jill R. (15021299100); Sobsey, Mark D. (7005538244); Cormency, Chris (57200702001); Fisher, Michael B. (55466325000); Bartram, Jamie K. (6603696131)","55636315949; 15021299100; 7005538244; 57200702001; 55466325000; 6603696131","Rapid Detection of Escherichia coli in Water Using Sample Concentration and Optimized Enzymatic Hydrolysis of Chromogenic Substrates","2018","Current Microbiology","75","7","","827","834","7","11","10.1007/s00284-018-1454-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042237012&doi=10.1007%2fs00284-018-1454-8&partnerID=40&md5=11c871b2c6ea97db4218b269097eea63","Article","Final","","Scopus","2-s2.0-85042237012"
"Gon G.; Dramowski A.; Hornsey E.; Graham W.; Fardousi N.; Aiken A.; Allegranzi B.; Anderson D.; Bartram J.; Bhattacharya S.; Brogan J.; Caluwaerts A.; Padoveze M.C.; Damani N.; Dancer S.; Deeves M.; Denny L.; Feasey N.; Hall L.; Hopman J.; Chettry L.K.; Kiernan M.; Kilpatrick C.; Mehtar S.; Moe C.; Nurse-Findlay S.; Ogunsola F.; Okwor T.; Pascual B.; Patrick M.; Pearse O.; Peters A.; Pittet D.; Storr J.; Tomczyk S.; Weiser T.G.; Yakubu H.","Gon, Giorgia (56465813000); Dramowski, Angela (26221608000); Hornsey, Emilio (57209990134); Graham, Wendy (57203257052); Fardousi, Nasser (57210885771); Aiken, Alexander (14524100600); Allegranzi, Benedetta (6701852746); Anderson, Darcy (57194513307); Bartram, James (6603696131); Bhattacharya, Sanjay (7404284513); Brogan, John (57203352981); Caluwaerts, An (56646388000); Padoveze, Maria Clara (6507377272); Damani, Nizam (6602696824); Dancer, Stephanie (7003919753); Deeves, Miranda (58745881100); Denny, Lindsay (57215206934); Feasey, Nicholas (36479968900); Hall, Lisa (37101712900); Hopman, Joost (30267661000); Chettry, Laxman Kharal (55980783200); Kiernan, Martin (21640244400); Kilpatrick, Claire (26531420900); Mehtar, Shaheen (7003877174); Moe, Christine (7005362343); Nurse-Findlay, Stephen (55959680400); Ogunsola, Folasade (6603110324); Okwor, Tochi (57201461892); Pascual, Bruno (59349314100); Patrick, Molly (54411198700); Pearse, Oliver (58045937800); Peters, Alexandra (57202461375); Pittet, Didier (7102541220); Storr, Julie (23968083700); Tomczyk, Sara (57055490600); Weiser, Thomas G. (36088225800); Yakubu, Habib (56891512500)","56465813000; 26221608000; 57209990134; 57203257052; 57210885771; 14524100600; 6701852746; 57194513307; 6603696131; 7404284513; 57203352981; 56646388000; 6507377272; 6602696824; 7003919753; 58745881100; 57215206934; 36479968900; 37101712900; 30267661000; 55980783200; 21640244400; 26531420900; 7003877174; 7005362343; 55959680400; 6603110324; 57201461892; 59349314100; 54411198700; 58045937800; 57202461375; 7102541220; 23968083700; 57055490600; 36088225800; 56891512500","Research priorities to strengthen environmental cleaning in healthcare facilities: the CLEAN Group Consensus","2024","Antimicrobial Resistance and Infection Control","13","1","112","","","","0","10.1186/s13756-024-01463-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205335653&doi=10.1186%2fs13756-024-01463-9&partnerID=40&md5=ef0abc8b211c63c0df8147a65d32cdfb","Note","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85205335653"
"Prüss-Ustün A.; Wolf J.; Bartram J.; Clasen T.; Cumming O.; Freeman M.C.; Gordon B.; Hunter P.R.; Medlicott K.; Johnston R.","Prüss-Ustün, Annette (9739021000); Wolf, Jennyfer (55307975800); Bartram, Jamie (6603696131); Clasen, Thomas (6701896965); Cumming, Oliver (35069122800); Freeman, Matthew C. (23099628300); Gordon, Bruce (50161377600); Hunter, Paul R. (17135089100); Medlicott, Kate (22934654500); Johnston, Richard (13003497100)","9739021000; 55307975800; 6603696131; 6701896965; 35069122800; 23099628300; 50161377600; 17135089100; 22934654500; 13003497100","Burden of disease from inadequate water, sanitation and hygiene for selected adverse health outcomes: An updated analysis with a focus on low- and middle-income countries","2019","International Journal of Hygiene and Environmental Health","222","5","","765","777","12","484","10.1016/j.ijheh.2019.05.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065412545&doi=10.1016%2fj.ijheh.2019.05.004&partnerID=40&md5=d729849a723a9a28fd3c516c5ac8973b","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85065412545"
"Setty K.; O’Flaherty G.; Enault J.; Lapouge S.; Loret J.F.; Bartram J.","Setty, K. (23101398100); O’Flaherty, G. (57202931007); Enault, J. (56703371900); Lapouge, S. (57202926354); Loret, J.F. (6507884720); Bartram, J. (6603696131)","23101398100; 57202931007; 56703371900; 57202926354; 6507884720; 6603696131","Assessing operational performance benefits of a Water Safety Plan implemented in Southwestern France","2018","Perspectives in Public Health","138","5","","270","278","8","18","10.1177/1757913918787846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049834926&doi=10.1177%2f1757913918787846&partnerID=40&md5=4f2dd23000748a5d4f130537c2d422d4","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85049834926"
"Setty K.; Jiménez A.; Willetts J.; Leifels M.; Bartram J.","Setty, Karen (23101398100); Jiménez, Alejandro (26025151800); Willetts, Juliet (22236047100); Leifels, Mats (56537014400); Bartram, Jamie (6603696131)","23101398100; 26025151800; 22236047100; 56537014400; 6603696131","Global water, sanitation and hygiene research priorities and learning challenges under Sustainable Development Goal 6","2020","Development Policy Review","38","1","","64","84","20","25","10.1111/dpr.12475","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074115583&doi=10.1111%2fdpr.12475&partnerID=40&md5=cc95ea09dcac980bf11fe94495343434","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85074115583"
"McCord R.; Cronk R.; Tomaro J.; Reuland F.; Behnke N.; Mmodzi Tseka J.; Banda C.; Kafanikhale H.; Mofolo I.; Hoffman I.; Bartram J.","McCord, R. (57205341863); Cronk, R. (35766082400); Tomaro, J. (6603358182); Reuland, F. (57208709606); Behnke, N. (57193551829); Mmodzi Tseka, J. (57208702874); Banda, C. (26022928300); Kafanikhale, H. (57208703572); Mofolo, I. (24173784200); Hoffman, I. (7006682600); Bartram, J. (6603696131)","57205341863; 35766082400; 6603358182; 57208709606; 57193551829; 57208702874; 26022928300; 57208703572; 24173784200; 7006682600; 6603696131","The implementation of environmental health policies in health care facilities: The case of Malawi","2019","International Journal of Hygiene and Environmental Health","222","4","","705","716","11","10","10.1016/j.ijheh.2019.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065568352&doi=10.1016%2fj.ijheh.2019.05.003&partnerID=40&md5=c990fe1d003b04e0be50b0f307c6b742","Article","Final","","Scopus","2-s2.0-85065568352"
"Amjad U.Q.; Dalcanale F.; Kayser G.; Bentley P.; Bartram J.","Amjad, Urooj Quezon (14833764300); Dalcanale, Fernanda (36971126800); Kayser, Georgia (55626770700); Bentley, Peggy (57203874505); Bartram, Jamie (6603696131)","14833764300; 36971126800; 55626770700; 57203874505; 6603696131","Evidence-based decision-making on water quality in domestic water supply in Malawi, Ecuador, and Brazil","2018","Water Policy","20","3","","530","545","15","5","10.2166/wp.2017.184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053330262&doi=10.2166%2fwp.2017.184&partnerID=40&md5=a137bf6f1801163948fadbf33622258d","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85053330262"
"Anderson D.M.; Cronk R.; Fejfar D.; Pak E.; Cawley M.; Bartram J.","Anderson, Darcy M. (57194513307); Cronk, Ryan (35766082400); Fejfar, Donald (57205148256); Pak, Emily (57221783626); Cawley, Michelle (57200072944); Bartram, Jamie (6603696131)","57194513307; 35766082400; 57205148256; 57221783626; 57200072944; 6603696131","Safe healthcare facilities: A systematic review on the costs of establishing and maintaining environmental health in facilities in low-and middle-income countries","2021","International Journal of Environmental Research and Public Health","18","2","817","1","22","21","9","10.3390/ijerph18020817","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100180099&doi=10.3390%2fijerph18020817&partnerID=40&md5=3cb9aefcf81ccb0fb869fe59dd51d817","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85100180099"
"Strande L.; Evans B.; von Sperling M.; Bartram J.; Harada H.; Nakagiri A.; Nguyen V.-A.","Strande, Linda (57222160017); Evans, Barbara (57199313235); von Sperling, Marcos (7004116660); Bartram, Jamie (6603696131); Harada, Hidenori (57195634839); Nakagiri, Anne (56719581400); Nguyen, Viet-Anh (57210161030)","57222160017; 57199313235; 7004116660; 6603696131; 57195634839; 56719581400; 57210161030","Urban Sanitation: New Terminology for Globally Relevant Solutions?","2023","Environmental Science and Technology","57","42","","15771","15779","8","11","10.1021/acs.est.3c04431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175357429&doi=10.1021%2facs.est.3c04431&partnerID=40&md5=0345b47bbd6161045208dd4d92bb48b0","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85175357429"
"Venkataramanan V.; Crocker J.; Karon A.; Bartram J.","Venkataramanan, Vidya (53980500500); Crocker, Jonny (55328328900); Karon, Andrew (57193402492); Bartram, Jamie (6603696131)","53980500500; 55328328900; 57193402492; 6603696131","Community-led total sanitation: A mixed-methods systematic review of evidence and its quality","2018","Environmental Health Perspectives","126","2","026001","","","17","123","10.1289/EHP1965","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042223990&doi=10.1289%2fEHP1965&partnerID=40&md5=816054b80e03269e97a216775f220f4b","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85042223990"
"Bartram J.; Setty K.","Bartram, Jamie (6603696131); Setty, Karen (23101398100)","6603696131; 23101398100","Environmental Health Science and Engineering for Policy, Programming, and Practice","2021","Journal of Environmental Engineering (United States)","147","10","03121002","","","","6","10.1061/(ASCE)EE.1943-7870.0001880","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113161560&doi=10.1061%2f%28ASCE%29EE.1943-7870.0001880&partnerID=40&md5=e4f1527ceac1cdca12ff741a500a9873","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85113161560"
"Anderson D.M.; Wren Tracy J.; Cronk R.; Schram H.; Behnke N.; Bartram J.","Anderson, Darcy M. (57194513307); Wren Tracy, J. (57210396342); Cronk, Ryan (35766082400); Schram, Hayley (57203759818); Behnke, Nikki (57193551829); Bartram, Jamie (6603696131)","57194513307; 57210396342; 35766082400; 57203759818; 57193551829; 6603696131","A toolkit for costing environmental health services in healthcare facilities","2021","Journal of Water Sanitation and Hygiene for Development","11","4","","668","675","7","1","10.2166/washdev.2021.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119957421&doi=10.2166%2fwashdev.2021.018&partnerID=40&md5=091378c2d5a65a45b65b1dd361bee525","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85119957421"
"Morgan C.E.; Bowling J.M.; Bartram J.; Kayser G.L.","Morgan, Camille E. (57194388981); Bowling, J. Michael (7005526932); Bartram, Jamie (6603696131); Kayser, Georgia L. (55626770700)","57194388981; 7005526932; 6603696131; 55626770700","Attributes of drinking water, sanitation, and hygiene associated with microbiological water quality of stored drinking water in rural schools in Mozambique and Uganda","2021","International Journal of Hygiene and Environmental Health","236","","113804","","","","18","10.1016/j.ijheh.2021.113804","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109129732&doi=10.1016%2fj.ijheh.2021.113804&partnerID=40&md5=7e8d125eaa276e6eac0fcb8d8ee1b7e2","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85109129732"
"Fleming L.; Anthonj C.; Thakkar M.B.; Tikoisuva W.M.; Manga M.; Howard G.; Shields K.F.; Kelly E.; Overmars M.; Bartram J.","Fleming, Lisa (57204114076); Anthonj, Carmen (56674612800); Thakkar, Mamita Bora (57162899900); Tikoisuva, Waqairapoa M. (57208886568); Manga, Musa (57208886381); Howard, Guy (7202022099); Shields, Katherine F. (55226537800); Kelly, Emma (56999862100); Overmars, Marc (16307715400); Bartram, Jamie (6603696131)","57204114076; 56674612800; 57162899900; 57208886568; 57208886381; 7202022099; 55226537800; 56999862100; 16307715400; 6603696131","Urban and rural sanitation in the Solomon Islands: How resilient are these to extreme weather events?","2019","Science of the Total Environment","683","","","331","340","9","29","10.1016/j.scitotenv.2019.05.253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066046254&doi=10.1016%2fj.scitotenv.2019.05.253&partnerID=40&md5=335242f6cacade05608ae7f77fa97ccf","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85066046254"
"Shields K.F.; Moffa M.; Behnke N.L.; Kelly E.; Klug T.; Lee K.; Cronk R.; Bartram J.","Shields, Katherine F. (55226537800); Moffa, Michelle (57195377833); Behnke, Nikki L. (57193551829); Kelly, Emma (56999862100); Klug, Tori (57190842615); Lee, Kristen (57193553844); Cronk, Ryan (35766082400); Bartram, Jamie (6603696131)","55226537800; 57195377833; 57193551829; 56999862100; 57190842615; 57193553844; 35766082400; 6603696131","Community management does not equate to participation: Fostering community participation in rural water supplies","2021","Journal of Water Sanitation and Hygiene for Development","11","6","","937","947","10","8","10.2166/washdev.2021.089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119971609&doi=10.2166%2fwashdev.2021.089&partnerID=40&md5=b4d3c0fcd5308e47ff1d4f34cd0b2e00","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85119971609"
"Wilcox J.; Rutayisire B.; Kuria N.; Evans B.; Bartram J.; Sklar R.","Wilcox, Jonathan (58789652400); Rutayisire, Bruce (57442516100); Kuria, Nicholas (57441766100); Evans, Barbara (57199313235); Bartram, Jamie (6603696131); Sklar, Rachel (56594717800)","58789652400; 57442516100; 57441766100; 57199313235; 6603696131; 56594717800","Developing formal pit-latrine emptying businesses for hard-to-serve customers: resources, methods, and pricing structures","2023","Journal of Water Sanitation and Hygiene for Development","13","12","","941","951","10","1","10.2166/washdev.2023.110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181169501&doi=10.2166%2fwashdev.2023.110&partnerID=40&md5=e684e6a31944fbe7bcace532631ea30a","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85181169501"
